fpath,KUK_ID,FileName,FileFormat,FolderPath,subcorpus,SourceDB,SourceID,DocumentTitle,ClarityPursuit,Readability,SyllogismBased,DocumentVersion,ParentDocumentID,LegalActType,Objectivity,Bindingness,AuthorType,RecipientType,RecipientIndividuation,Anonymized,Recipient Type,class,RuleAbstractNouns,RuleAmbiguousRegards,RuleAnaphoricReferences,RuleCaseRepetition,RuleCaseRepetition.max_repetition_count,RuleCaseRepetition.max_repetition_count.v,RuleCaseRepetition.max_repetition_frac,RuleCaseRepetition.max_repetition_frac.v,RuleConfirmationExpressions,RuleDoubleAdpos,RuleDoubleAdpos.max_allowable_distance,RuleDoubleAdpos.max_allowable_distance.v,RuleDoubleComparison,RuleFunctionWordRepetition,RuleGPadjective,RuleGPcoordovs,RuleGPdeverbaddr,RuleGPdeverbsubj,RuleGPpatbenperson,RuleGPpatinstr,RuleGPwordorder,RuleIncompleteConstruction,RuleInfVerbDistance,RuleInfVerbDistance.max_distance,RuleInfVerbDistance.max_distance.v,RuleLiteraryStyle,RuleLongSentences,RuleLongSentences.max_length,RuleLongSentences.max_length.v,RuleMultiPartVerbs,RuleMultiPartVerbs.max_distance,RuleMultiPartVerbs.max_distance.v,RulePassive,RulePredAtClauseBeginning,RulePredAtClauseBeginning.max_order,RulePredAtClauseBeginning.max_order.v,RulePredObjDistance,RulePredObjDistance.max_distance,RulePredObjDistance.max_distance.v,RulePredSubjDistance,RulePredSubjDistance.max_distance,RulePredSubjDistance.max_distance.v,RuleRedundantExpressions,RuleReflexivePassWithAnimSubj,RuleRelativisticExpressions,RuleTooFewVerbs,RuleTooFewVerbs.min_verb_frac,RuleTooFewVerbs.min_verb_frac.v,RuleTooLongExpressions,RuleTooManyNegations,RuleTooManyNegations.max_allowable_negations,RuleTooManyNegations.max_allowable_negations.v,RuleTooManyNegations.max_negation_frac,RuleTooManyNegations.max_negation_frac.v,RuleTooManyNominalConstructions,RuleTooManyNominalConstructions.max_allowable_nouns,RuleTooManyNominalConstructions.max_allowable_nouns.v,RuleTooManyNominalConstructions.max_noun_frac,RuleTooManyNominalConstructions.max_noun_frac.v,RuleVerbalNouns,RuleWeakMeaningWords,RuleWrongValencyCase,RuleWrongVerbonominalCase,activity,ari,atl,char_count,cli,entropy,fkgl,fre,gf,hpoint,maentropy,maentropy.v,mamr,mattr,mattr.v,num_hapax,sent_count,smog,syllab_count,ttr,verb_dist,word_count
corpora_selected_txt/SupCo/rozhodnuti-33_Cdo_761_2014.txt,CzCDC_SupC069347,rozhodnuti-33_Cdo_761_2014,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-33_Cdo_761_2014.txt,33 Cdo 761/2014,False,,,,,individual,quasiobjective,True,authority,combined,individual,Anonymized by source,,bad,,,1.0,83,1.4337349397590362,0.4772083611650816,1.0,-1.0,,1.0,10.0,,,,,,,,,,1.0,,,,,5.0,19,19.94736842105263,0.9069236135238,9.0,2.3333333333333335,0.5248906591678238,1.0,24,4.916666666666667,1.0575534241090068,21.0,3.4761904761904763,1.5454641287460404,21,2.857142857142857,1.422937103318344,,,,16,0.17018975057176378,0.5276839153102979,1.0,11.0,1.4545454545454546,0.3590351654086268,0.14088058406240223,0.39951658895085596,36,4.138888888888889,1.1216461328885599,0.3887500874456855,0.4017047633677158,25,,,,0.35106382978723405,13.616668563300138,4.673596673596673,2248.0,7.936174636174636,7.327149000806359,13.708083707188969,49.296064449064446,16.36332202647992,7.0,6.003902840326973,0.020380785170045906,0.07489528795811506,0.7268324607329844,0.06900679266355371,121.0,19.0,14.479175932971131,892.0,0.4594594594594595,16.09375,481.0
corpora_selected_txt/SupCo/rozhodnuti-32_Odo_174_2006.txt,CzCDC_SupC071773,rozhodnuti-32_Odo_174_2006,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-32_Odo_174_2006.txt,32 Odo 174/2006,False,,,,,individual,quasiobjective,True,authority,combined,individual,Anonymized by source,,bad,12.0,,,550,1.4345454545454546,0.47521690828566066,1.0,-1.0,,17.0,4.352941176470588,1.0431259561572888,,,,1.0,,,1.0,3.0,1.0,,15.0,1.5333333333333334,0.5970491846309522,22.0,71,26.338028169014084,0.8626071344567579,26.0,2.3461538461538463,1.4312292241914017,2.0,151,3.4503311258278146,1.0517648292428834,96.0,2.53125,1.349132682034984,123,2.926829268292683,1.3986189682021821,1.0,1.0,,63,0.16453495334459023,0.40913146362413483,,46.0,1.608695652173913,0.5633332684995849,0.10422721518592137,0.5016943619133561,219,3.191780821917808,0.9072360078625928,0.32288201468974587,0.42660734219240626,118,7.0,,,0.3589315525876461,22.59255328577342,5.180261011419249,12702.0,10.66574225122349,8.262612798064335,22.03203626037837,13.701047162231248,22.403895692824623,20.0,5.934642888072662,0.03167052195182691,0.07642158946026345,0.7042073948151296,0.09994335271861453,310.0,67.0,18.355983002445026,5207.0,0.2642740619902121,13.74766355140187,2452.0
corpora_selected_txt/SupCo/rozhodnuti-32_Cdo_4890_2007.txt,CzCDC_SupC072716,rozhodnuti-32_Cdo_4890_2007,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-32_Cdo_4890_2007.txt,32 Cdo 4890/2007,False,,,,,individual,quasiobjective,True,authority,combined,individual,Anonymized by source,,bad,,,6.0,517,1.5087040618955512,0.7446152001529678,0.9960348162475823,0.023482637227368028,3.0,15.0,7.0,1.0744854351908721,,,3.0,,,,,,,,6.0,1.0,-1.0,6.0,71,27.760563380281692,0.7659047645545557,40.0,2.075,0.5498884040807787,,102,5.0588235294117645,1.2553981454016612,72.0,2.7083333333333335,1.6782832655901576,110,3.7454545454545456,1.1073071800474483,,,,66,0.11319455899648541,0.4999201959930563,6.0,36.0,1.9166666666666667,0.45612227421001467,0.162380049144755,0.6072611889859734,169,4.633136094674557,0.6807561734604013,0.3246002881883663,0.31664928988103924,93,,,,0.236084452975048,21.025572624569165,4.632552870090635,12267.0,8.106155589123867,7.486531355979794,19.604376079741286,31.534727628611563,22.33522828815795,24.0,5.83760400328867,0.029411122751069094,0.06939584150647304,0.6656924284032955,0.09864524857053027,5.0,71.0,18.15209447373081,4814.0,0.11895770392749244,26.78688524590164,2648.0
corpora_selected_txt/SupCo/rozhodnuti-32_Cdo_2528_2008.txt,CzCDC_SupC073317,rozhodnuti-32_Cdo_2528_2008,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-32_Cdo_2528_2008.txt,32 Cdo 2528/2008,False,,,,,individual,quasiobjective,True,authority,combined,individual,Anonymized by source,,bad,8.0,,2.0,491,1.4134419551934827,0.5104518299284521,0.9990301619629521,0.01242516814815848,,9.0,19.22222222222222,2.282620462600796,,,,,,,1.0,,2.0,,10.0,1.9,0.5233836452693439,19.0,56,29.964285714285715,0.7974559746853698,59.0,2.3728813559322033,0.8315123195171532,8.0,133,3.9473684210526314,1.1822150071929907,61.0,3.721311475409836,1.4986999526241493,133,3.0902255639097747,1.4342246604152504,,2.0,,52,0.15023485078711493,0.5148000607691714,7.0,35.0,1.4857142857142858,0.5257260903100761,0.09039850598029935,0.42744189950683575,175,3.9314285714285715,0.9226026267356733,0.3350995720758929,0.33910089998404713,106,1.0,,,0.2681912681912682,23.774591071428574,4.916964285714286,11014.0,9.494732142857144,8.034212814740524,22.326435267857136,18.054508928571437,22.46428571428572,20.0,5.871379023071735,0.031003186286991065,0.08382998598785607,0.6807519850537133,0.09251327394288031,267.0,56.0,17.653734332746556,4395.0,0.25223214285714285,20.7421875,2240.0
corpora_selected_txt/SupCo/rozhodnuti-31_Cdo_4356_2008.txt,CzCDC_SupC073768,rozhodnuti-31_Cdo_4356_2008,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-31_Cdo_4356_2008.txt,31 Cdo 4356/2008,False,,,,,individual,quasiobjective,True,authority,combined,individual,Anonymized by source,,bad,11.0,,2.0,1161,1.6063738156761413,0.6592981685020753,0.9964666040247435,0.023586861767043634,,33.0,5.515151515151516,0.8661659215037543,,,,1.0,4.0,3.0,1.0,,3.0,1.0,20.0,1.65,0.6889139889506254,30.0,132,27.393939393939394,0.6538167615154722,66.0,20.272727272727273,1.283869050620033,1.0,272,4.0036764705882355,1.4790629540323368,146.0,3.4383561643835616,1.9881542697006294,263,3.338403041825095,1.2593384123082774,,1.0,,125,0.13031261389205442,0.41332739580230277,15.0,88.0,1.4090909090909092,0.4645120092100912,0.09626758846432361,0.42398659078764456,366,4.73224043715847,0.792972574318626,0.36641101687856154,0.3712408030697947,292,4.0,,,0.2900355871886121,24.73648953627948,5.457590597453477,27861.0,12.00556317335945,8.31608149709653,23.929142080961455,4.1226446061284605,23.35338345864662,34.0,5.935665027896484,0.027674730206447746,0.08218537754694366,0.704810227726728,0.08399914057718025,417.0,133.0,18.95731665986345,11382.0,0.17904015670910872,18.406153846153845,5105.0
corpora_selected_txt/SupCo/rozhodnuti-30_Cdo_5267_2016.txt,CzCDC_SupC074694,rozhodnuti-30_Cdo_5267_2016,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-30_Cdo_5267_2016.txt,30 Cdo 5267/2016,False,,,,,individual,quasiobjective,True,authority,combined,individual,Anonymized by source,,bad,,,,75,1.4133333333333333,0.4666352465582846,1.0,-1.0,,,,,,,,,,,,,1.0,,3.0,2.0,0.8660254037844386,4.0,19,17.842105263157894,0.7284370610396185,3.0,2.3333333333333335,0.24743582965269673,,14,6.857142857142857,0.9131634691376574,12.0,2.3333333333333335,0.6672848092813054,16,3.4375,1.0351827402855613,1.0,,,14,0.13872492336162287,0.5062372223275468,,8.0,1.75,0.5914847651505893,0.17760306214253582,0.6138246870128271,24,4.291666666666667,0.5889890325854014,0.36182223957959253,0.27927233120886125,10,,,,0.25274725274725274,13.24997205402888,4.836283185840708,2186.0,8.628318584070795,7.243237116034415,12.687683395435492,53.39161061946902,16.860922217047044,7.0,5.95388424680449,0.013703606958592025,0.08328611898017002,0.7160339943342776,0.03570293118710053,128.0,19.0,15.069178484269955,827.0,0.4756637168141593,20.772727272727273,452.0
corpora_selected_txt/SupCo/rozhodnuti-30_Cdo_2141_2009.txt,CzCDC_SupC076555,rozhodnuti-30_Cdo_2141_2009,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-30_Cdo_2141_2009.txt,30 Cdo 2141/2009,False,,,,,individual,quasiobjective,True,authority,combined,individual,Anonymized by source,,bad,2.0,,3.0,318,1.4748427672955975,0.5587858401805135,0.9985774183887391,0.014661727170906583,,3.0,10.333333333333334,0.4029030966708644,,2.0,,,,,1.0,,,,6.0,2.5,0.5513619500836089,6.0,46,26.065217391304348,0.7230795085180715,22.0,2.8636363636363638,1.2764660901302078,2.0,80,4.325,1.2166883138084612,51.0,2.450980392156863,1.2329803891384488,77,4.766233766233766,1.3502708520710593,,1.0,,41,0.14805626470909108,0.5506417425976144,1.0,23.0,1.565217391304348,0.6038364068893767,0.12092829745675235,0.7871345083012168,125,3.936,0.8840869916866376,0.3382703707763951,0.33468996412981394,54,,,,0.2972222222222222,20.67431729689733,5.100428658909982,8329.0,10.231353337415799,7.880716048351765,20.151074607062668,21.694065013268016,21.446667687283124,16.0,5.8586573591815245,0.034149932303750345,0.07573011734028678,0.6758083441981747,0.11061483096440866,241.0,48.0,17.879347455551382,3371.0,0.29210042865891,17.91509433962264,1633.0
corpora_selected_txt/SupCo/rozhodnuti-30_Cdo_1997_2002.txt,CzCDC_SupC076735,rozhodnuti-30_Cdo_1997_2002,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-30_Cdo_1997_2002.txt,30 Cdo 1997/2002,False,,,,,individual,quasiobjective,True,authority,combined,individual,Anonymized by source,,bad,6.0,,,731,1.506155950752394,0.5076230060696666,0.9989251514559312,0.013010566447402314,2.0,11.0,6.2727272727272725,0.918822292141882,,,,,2.0,,,,1.0,,16.0,1.25,0.3577708763999663,20.0,102,25.068627450980394,0.8061445831391444,69.0,2.5942028985507246,1.134137298150473,4.0,200,3.765,1.0864948286595175,95.0,1.9157894736842105,0.7446902106957228,195,2.9692307692307693,1.2446951327590188,1.0,3.0,,95,0.14254603486513007,0.4594123127866569,7.0,56.0,1.3928571428571428,0.591696371679295,0.09763244075080653,0.6054032016021162,274,3.9051094890510947,0.7441682186781488,0.3305458705456167,0.36107247046667307,156,1.0,,,0.2877059569074778,20.54614936759687,4.988054607508532,17538.0,9.714163822525597,8.210616822455341,19.9873273271766,23.649181021213934,21.023730174663726,26.0,5.890826390729969,0.03037433837625303,0.08320749195200472,0.6909599063505999,0.09161809242316966,312.0,102.0,17.394153596732366,7105.0,0.2101820250284414,18.884955752212388,3516.0
corpora_selected_txt/SupCo/rozhodnuti-3_Tvo_3_2001.txt,CzCDC_SupC078019,rozhodnuti-3_Tvo_3_2001,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-3_Tvo_3_2001.txt,3 Tvo 3/2001,False,,,,,individual,quasiobjective,True,authority,combined,individual,Anonymized by source,,bad,,,,137,1.4014598540145986,0.500526300826068,0.9987834549878346,0.014256638137295516,,3.0,15.333333333333334,1.28683900756076,,,,,,,,,,,1.0,4.0,,2.0,23,26.304347826086957,0.7816690165105347,17.0,3.588235294117647,1.3512040874312399,,28,4.857142857142857,0.9956331669094339,15.0,3.7333333333333334,0.7741201626614999,31,3.5161290322580645,0.827124133444869,,1.0,,17,0.1099734075229465,0.5110076975666534,,10.0,1.2,0.35136418446315326,0.0721907096171802,0.3740442776191998,49,3.693877551020408,0.8965163085005573,0.2752905785556333,0.5426838750222226,30,,,,0.19540229885057472,19.762617691154425,4.413793103448276,3712.0,7.062663495838285,7.518078060170627,18.193709714108465,39.774032621620236,20.476265315618054,10.0,6.017483796176432,0.020620120373752018,0.0632749326145553,0.7387061994609164,0.0693829595896548,158.0,23.0,16.340035539396403,1434.0,0.35434007134363854,30.424242424242426,841.0
corpora_selected_txt/SupAdmCo/0098_3As__120_20130321122505_prevedeno.txt,CzCDC_SupA046678,0098_3As__120_20130321122505_prevedeno,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,0098_3As__120_20130321122505_prevedeno.txt,3 As 98/2012-24,False,,,,,individual,quasiobjective,True,authority,combined,individual,Anonymized by source,,bad,1.0,,,232,1.4137931034482758,0.4887068000297438,0.999384236453202,0.009384809742284525,,7.0,4.285714285714286,0.5507570547286103,,,,1.0,,,,,,,4.0,2.5,0.6928203230275509,4.0,42,19.69047619047619,0.9217877230936661,12.0,1.8333333333333333,0.561740346048477,1.0,70,4.142857142857143,1.1954984007808724,40.0,2.15,1.0402982580351559,56,2.9107142857142856,1.423745534950114,,1.0,,37,0.154889359111981,0.4157627376860679,,24.0,1.5,0.5201263317369959,0.11216509049229638,0.5701540185840687,86,3.813953488372093,1.1236209582455854,0.32135343836316915,0.34374445059189834,44,,,,0.31746031746031744,16.121705526986915,5.046532045654082,5748.0,9.764091308165055,7.941410627666207,16.247531627576407,35.375832977967306,17.16895355156988,11.0,6.044767952311678,0.024782636646935086,0.08745192307692307,0.7463557692307693,0.07930313645329533,248.0,42.0,14.955608360458719,2312.0,0.3748902546093064,15.822784810126583,1139.0
corpora_selected_txt/SupAdmCo/0040_3As__1600049_20170124092939_prevedeno.txt,CzCDC_SupA046890,0040_3As__1600049_20170124092939_prevedeno,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,0040_3As__1600049_20170124092939_prevedeno.txt,3 As 40/2016-49,False,,,,,individual,quasiobjective,True,authority,combined,individual,Anonymized by source,,bad,5.0,1.0,1.0,749,1.5620827770360481,0.5792281786491226,0.9982516371034394,0.01603813721204089,1.0,11.0,3.3636363636363638,0.4463961691256774,,,,2.0,1.0,,3.0,1.0,4.0,,34.0,2.0294117647058822,0.8181319587047554,9.0,116,19.629310344827587,0.6377290622901779,42.0,2.6666666666666665,0.6813052394252467,2.0,182,4.021978021978022,1.0047702698689203,108.0,1.9537037037037037,1.0667625550087199,160,2.91875,1.3338530705841813,1.0,1.0,3.0,106,0.15061042152992926,0.4659683085045001,5.0,49.0,1.2448979591836735,0.34901096485317656,0.07819076909555206,0.369784347157318,228,4.37719298245614,0.8804544927203601,0.34879721078003856,0.3909578718177508,195,3.0,,,0.32170542635658916,17.370217919374696,5.315591734502192,16978.0,11.044583594239198,8.321720855077833,17.680690896724464,26.394646017316944,18.70321076155723,23.0,5.999862358050919,0.025956125805504063,0.08419063004846528,0.725735056542811,0.08133646228990744,423.0,116.0,16.272270043528444,6909.0,0.2485911083281152,14.879032258064516,3194.0
corpora_selected_txt/SupAdmCo/0001_3Ans_0700141A_prevedeno.txt,CzCDC_SupA047403,0001_3Ans_0700141A_prevedeno,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,0001_3Ans_0700141A_prevedeno.txt,3 Ans 1/2007-141,False,,,,,individual,quasiobjective,True,authority,combined,individual,Anonymized by source,,bad,10.0,,4.0,612,1.4003267973856208,0.5143097694588139,0.999260815437286,0.010577493348390903,1.0,16.0,9.6875,2.293601771833073,,1.0,,,,1.0,,,,,16.0,2.0625,0.6963106238227912,6.0,113,19.221238938053098,0.7912347289401864,56.0,2.642857142857143,1.0761064908394529,2.0,167,3.6407185628742513,1.0496991537425082,91.0,1.8681318681318682,1.0800885662917727,152,3.1973684210526314,1.5014587083648863,,1.0,,101,0.1481242687388926,0.457434627864772,2.0,59.0,1.3389830508474576,0.5300948054763293,0.09951261278004732,0.47973590584164105,228,3.8464912280701755,0.9881765972633928,0.33662350319251677,0.35608555611743176,134,2.0,,,0.3192488262910798,15.247362994070258,4.988458927359131,14696.0,9.448744059742024,8.192347465060427,15.175603025551368,40.71536830500635,16.388943159766654,23.0,5.928161413875784,0.024897736095928182,0.08668774148226199,0.704671584123639,0.07715016389775593,410.0,113.0,14.38908920526369,5810.0,0.25186693822131706,16.940886699507388,2946.0
corpora_selected_txt/SupCo/rozhodnuti-29_Odo_444_2001.txt,CzCDC_SupC080987,rozhodnuti-29_Odo_444_2001,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-29_Odo_444_2001.txt,29 Odo 444/2001,False,,,,,individual,quasiobjective,True,authority,combined,individual,Anonymized by source,,bad,,,,51,1.4509803921568627,0.42065898422360487,1.0,-1.0,,1.0,9.0,,,,,,,,,,,,,,,1.0,13,19.307692307692307,0.9522898591453505,1.0,1.0,,,10,7.4,1.2680000158740032,7.0,2.2857142857142856,0.9689179961861237,14,2.0714285714285716,0.8772665695464068,,1.0,,8,0.12077721523500522,0.6539833530734689,,3.0,1.3333333333333333,0.4330127018922193,0.11611721611721611,0.6260617766064751,18,4.611111111111111,1.091049389267324,0.31414084815911303,0.3848467080781196,12,,,,0.2459016393442623,12.423582417582416,4.349544072948328,1431.0,6.41276595744681,7.200474189039292,12.118212765957445,60.1052193126023,15.47262099602525,5.0,6.058520748351765,0.018772589232137638,0.06730434782608685,0.7385217391304348,0.05836700730787787,117.0,13.0,13.639024540459548,553.0,0.5653495440729484,22.785714285714285,329.0
corpora_selected_txt/SupCo/rozhodnuti-29_Odo_435_2001.txt,CzCDC_SupC081000,rozhodnuti-29_Odo_435_2001,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-29_Odo_435_2001.txt,29 Odo 435/2001,False,,,,,individual,quasiobjective,True,authority,combined,individual,Anonymized by source,,bad,2.0,,,106,1.5566037735849056,0.5613156462380309,1.0,-1.0,,3.0,13.0,0.35250582268891073,,,,,,,1.0,,1.0,,2.0,2.0,-1.0,1.0,24,22.666666666666668,0.8359269602989943,2.0,1.5,0.47140452079103173,,26,5.576923076923077,1.352502239102637,26.0,2.5384615384615383,1.2166581757505899,31,3.870967741935484,1.1982916079893815,,2.0,,19,0.12898017949505364,0.5695680774843703,,12.0,1.6666666666666667,0.46709936649691375,0.14039740216210803,0.5079829356231611,42,5.285714285714286,0.8339053308400817,0.33928871946149736,0.32523654395835,18,,,,0.2684563758389262,16.569333333333333,4.615384615384615,3360.0,7.849450549450546,7.4142016960021415,15.613989926739919,45.69442490842492,18.671794871794873,10.0,5.903948448766661,0.02914271454682921,0.06777424483306838,0.6897774244833068,0.0926080996014089,149.0,24.0,15.849852287109439,1294.0,0.3791208791208791,20.487179487179485,728.0
corpora_selected_txt/SupCo/rozhodnuti-29_Od_44_2006.txt,CzCDC_SupC082181,rozhodnuti-29_Od_44_2006,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-29_Od_44_2006.txt,29 Od 44/2006,False,,,,,individual,quasiobjective,True,authority,combined,individual,Anonymized by source,,bad,4.0,,1.0,147,1.4421768707482994,0.50765750976185,1.0,-1.0,,2.0,6.5,0.10878565864408424,,,,,,,,,1.0,,3.0,2.0,0.8660254037844386,1.0,29,24.517241379310345,1.0671591379654282,29.0,2.1379310344827585,0.5112274452898639,,46,4.195652173913044,0.7497059001403391,18.0,2.6666666666666665,0.833578395339317,43,3.255813953488372,1.6996819859184213,,2.0,,24,0.1475084463425064,0.5382579743969428,1.0,16.0,1.25,0.4618802153517006,0.10343200374401999,0.6339860683767233,56,3.6964285714285716,1.0277858413175367,0.27227312927394626,0.5630036295698562,30,1.0,,,0.26976744186046514,18.95588836206897,4.789583333333334,4598.0,8.747083333333334,7.562461012669112,18.20203372844827,33.24972198275864,19.24137931034483,11.0,5.784381729526883,0.04357940519070367,0.08458768873403022,0.6529616724738676,0.1394265039781487,198.0,29.0,15.859064216977092,1827.0,0.36041666666666666,18.56140350877193,960.0
corpora_selected_txt/SupCo/rozhodnuti-29_NSCR_59_2011.txt,CzCDC_SupC082556,rozhodnuti-29_NSCR_59_2011,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-29_NSCR_59_2011.txt,29 NSCR 59/2011,False,,,,,individual,quasiobjective,True,authority,combined,individual,Anonymized by source,,bad,,,,74,1.2972972972972974,0.3979829279741835,1.0,-1.0,,1.0,6.0,,,,,,,,,,,,,,,2.0,12,30.25,1.0713938731918338,3.0,2.0,0.5,,15,6.133333333333334,1.050996787772019,9.0,5.555555555555555,1.5116547224812948,16,6.3125,1.3488235254425645,,,,9,0.11561851996634605,0.6131679805133128,,5.0,1.4,0.3912303982179758,0.13052631578947368,0.6033322038784192,19,5.315789473684211,0.8846977733684759,0.3192512176144244,0.3535025393929398,16,,,,0.25,22.329067528735628,4.752155172413793,2205.0,8.695474137931031,7.376627744229981,19.499584770114936,34.8094195402299,23.139080459770117,7.0,6.018604326636343,0.022787258957500996,0.059068493150684964,0.7318356164383562,0.06405388975541564,139.0,12.0,18.68694054745388,802.0,0.4978448275862069,28.529411764705884,464.0
corpora_selected_txt/SupCo/rozhodnuti-29_Cdo_2830_2000.txt,CzCDC_SupC084000,rozhodnuti-29_Cdo_2830_2000,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-29_Cdo_2830_2000.txt,29 Cdo 2830/2000,False,,,,,individual,quasiobjective,True,authority,combined,individual,Anonymized by source,,bad,1.0,,1.0,182,1.3846153846153846,0.5179079394934281,0.9990842490842491,0.01236547897638134,,2.0,4.5,0.7856742013183862,,,,,,,1.0,,1.0,,1.0,2.0,,3.0,26,23.76923076923077,0.7105233822420233,12.0,2.0833333333333335,0.7782497846274854,,41,4.073170731707317,0.7186963448895679,29.0,2.9655172413793105,1.123767964791989,49,2.6530612244897958,1.629494996854294,,,,22,0.15267656347953337,0.4905838354329137,,16.0,1.5625,0.5209222590751906,0.12769243999894153,0.5179653788075631,66,4.166666666666667,0.8320059171387221,0.3592260537826691,0.2846435079898503,36,1.0,,,0.30386740331491713,19.145435897435902,4.938534278959811,4178.0,9.432151300236404,7.520847155436245,18.40436170212766,30.816649754500816,21.10049099836334,12.0,5.886899041347744,0.04011610973656416,0.07712182061579653,0.687657295850067,0.13046262600702324,196.0,26.0,17.77973055875858,1656.0,0.38416075650118203,18.01851851851852,846.0
corpora_selected_txt/SupCo/rozhodnuti-28_Nd_278_2007.txt,CzCDC_SupC084906,rozhodnuti-28_Nd_278_2007,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-28_Nd_278_2007.txt,28 Nd 278/2007,False,,,,,individual,quasiobjective,True,authority,combined,individual,Anonymized by source,,bad,3.0,,,174,1.3448275862068966,0.4353871065601508,1.0,-1.0,,5.0,4.6,0.5235475903822738,,,,2.0,,,,,2.0,,2.0,1.5,0.47140452079103173,,25,27.28,0.680996519799784,30.0,2.1666666666666665,0.5009682524484286,,58,3.9310344827586206,0.7471649360217352,22.0,2.1818181818181817,0.9449986702490575,53,3.0377358490566038,1.1886089485326885,,1.0,,23,0.1533539187765265,0.4233204919904279,,12.0,1.5,0.5318160234783104,0.09228867501893817,0.3912981207222116,66,3.515151515151515,0.8888119809051466,0.2866212612855809,0.40218502817029905,28,,,,0.31016042780748665,20.956101657458568,4.8022099447513815,4346.0,8.880331491712708,7.461299707728024,19.980488397790054,26.926809944751398,20.09325966850829,10.0,5.803615300695137,0.037103327288083125,0.09102977667493795,0.6722208436724566,0.10443855400461491,186.0,25.0,16.00497618766195,1739.0,0.36574585635359114,17.385964912280702,905.0
